_unit_id,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,text
623498763,12/12/14 2:08,negative,1,Mon Dec 08 22:52:14 +0000 2014,5.42E+017,#AAPL OR @Apple,The only reason I have an iPhone is because of iMessage. @apple BRUH make a better battery
623498766,12/12/14 22:00,negative,0.6825,Mon Dec 08 22:59:15 +0000 2014,5.42E+017,#AAPL OR @Apple,#aapl #Apple stock price plummeting... Time to sell for a bit?
623498767,12/11/14 14:07,positive,1,Mon Dec 08 23:03:47 +0000 2014,5.42E+017,#AAPL OR @Apple,We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
623498768,12/12/14 3:17,positive,1,Mon Dec 08 23:04:16 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
623498769,12/12/14 22:00,positive,0.6578,Mon Dec 08 23:05:03 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
623498770,12/12/14 1:35,negative,0.6794,Mon Dec 08 23:07:24 +0000 2014,5.42E+017,#AAPL OR @Apple,@apple - bring back #classiciPod #cantbelieveitsgone
623498771,12/12/14 21:52,negative,1,Mon Dec 08 23:09:53 +0000 2014,5.42E+017,#AAPL OR @Apple,Day 12 without access to my @iTunes passwd. Apple 'working on it'. No new apps or calendar. @apple ecosystem has achilles? Your move @google
623498772,12/12/14 0:38,negative,1,Mon Dec 08 23:13:23 +0000 2014,5.42E+017,#AAPL OR @Apple,@SwiftKey @Apple Oh In wish you guys would port hebrew from the android version already! I have swapping abck and forth
623498774,12/12/14 13:13,negative,1,Mon Dec 08 23:17:20 +0000 2014,5.42E+017,#AAPL OR @Apple,"Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')"
623498777,12/12/14 21:05,positive,1,Mon Dec 08 23:21:53 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
623498778,12/11/14 22:25,negative,1,Mon Dec 08 23:24:51 +0000 2014,5.42E+017,#AAPL OR @Apple,@SwiftKey @Apple too bad all third party keyboards on iOS are buggy as hell and therefore completely unusable. Undeserved.
623498779,12/11/14 23:40,negative,0.6719,Mon Dec 08 23:27:30 +0000 2014,5.42E+017,#AAPL OR @Apple,#Former @Apple exec sentenced to one year in prison for selling #company #secrets http://t.co/EByDSh8Ufv #uasm
623498783,12/12/14 8:57,positive,1,Mon Dec 08 23:41:59 +0000 2014,5.42E+017,#AAPL OR @Apple,Great time had @Apple store on Friday. @RussellFerg &amp; his #krumpers &amp; a #talkBack http://t.co/N6RdHXm2oP @TWDanceCenter #UrbanNutcracker
623498785,12/12/14 21:21,negative,1,Mon Dec 08 23:44:35 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @ColdDimSum: Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')"
623498786,12/12/14 3:55,negative,0.6796,Mon Dec 08 23:45:03 +0000 2014,5.42E+017,#AAPL OR @Apple,#AAPL:Apple Just Patented An Idea That Steve Jobs Would Have Hated...http://t.co/7ZWB6A98Kj
623498790,12/12/14 6:55,positive,1,Mon Dec 08 23:57:20 +0000 2014,5.42E+017,#AAPL OR @Apple,Completely in love with my @apple #iphone6 right now. Playing with my #newphone &amp; digging into some @pappajohns. Day=Complete #pizza
623498791,12/11/14 22:10,negative,0.6643,Mon Dec 08 23:57:25 +0000 2014,5.42E+017,#AAPL OR @Apple,@Apple @iTunes #WhitePower #HateMusic #HateSpeech #IcantBreathe Not A Good Look http://t.co/ayV9kMemfj
623498792,12/12/14 11:18,negative,1,Mon Dec 08 23:59:09 +0000 2014,5.42E+017,#AAPL OR @Apple,@FastCoExist If you use @Apple congrats you just gave the government permission to spy on you.  #Apple
623498793,12/12/14 3:37,negative,1,Tue Dec 09 00:09:47 +0000 2014,5.42E+017,#AAPL OR @Apple,@matt_garber @levifig @dcurtis hah. I wasn't defending it. But this is @apple and they don't understand the internet.
623498794,12/12/14 22:01,positive,1,Tue Dec 09 00:15:05 +0000 2014,5.42E+017,#AAPL OR @Apple,cool 90 minutes later I now have Yosemite X on Macbook not bad for an almost 10 year old computer still run strong @Apple #winning
623498796,12/12/14 13:38,positive,1,Tue Dec 09 00:19:15 +0000 2014,5.42E+017,#AAPL OR @Apple,Always so impressed with the customer service at the @apple store square one. My laptop works again and didn't cost me a dime!
623498797,12/12/14 21:03,negative,0.6801,Tue Dec 09 00:21:19 +0000 2014,5.42E+017,#AAPL OR @Apple,.@Apple there is still not a suicide note template on your most recent pages update how much longer do I have to wait
623498799,12/12/14 16:23,negative,1,Tue Dec 09 00:31:22 +0000 2014,5.42E+017,#AAPL OR @Apple,thanks @apple for making life complicated
623498802,12/12/14 18:27,positive,0.635,Tue Dec 09 00:33:52 +0000 2014,5.42E+017,#AAPL OR @Apple,thanking @apple for the 'do not disturb' feature
623498803,12/11/14 21:50,negative,0.5036,Tue Dec 09 00:34:07 +0000 2014,5.42E+017,#AAPL OR @Apple,the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple
623498804,12/12/14 21:57,negative,1,Tue Dec 09 00:34:24 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @saigeist: the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple
623498807,12/12/14 21:04,positive,1,Tue Dec 09 00:39:38 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @gxldblvnts: thanking @apple for the 'do not disturb' feature
623498809,12/12/14 8:52,negative,1,Tue Dec 09 00:45:16 +0000 2014,5.42E+017,#AAPL OR @Apple,"My MacBook Pro is now as annoying as my ASUS Windows 8 computer. Freezing, laggy, etc.  So much for @apple's excellence."
623498816,12/12/14 16:15,negative,0.7039,Tue Dec 09 00:57:25 +0000 2014,5.42E+017,#AAPL OR @Apple,Why can't we FaceTime more than one person at a time @apple ? I need answers dammit until then oovoo winning.
623498823,12/12/14 20:46,negative,0.6804,Tue Dec 09 01:10:52 +0000 2014,5.42E+017,#AAPL OR @Apple,My old iPhone exploded for no good reason @apple what the heck??? http://t.co/z0SDrKsbwT
623498825,,negative,0.8938,Tue Dec 09 01:20:32 +0000 2014,5.42E+017,#AAPL OR @Apple,my computer sux @apple fix it
623498826,12/12/14 21:15,negative,0.6758,Tue Dec 09 01:21:04 +0000 2014,5.42E+017,#AAPL OR @Apple,"No videos tonight, turns out iPads still need electricity to function. Figure it out, @apple 

PS lol key studies at 144"
623498828,12/12/14 21:27,negative,1,Tue Dec 09 01:22:01 +0000 2014,5.42E+017,#AAPL OR @Apple,"For the past week my phone stay freezing &amp; closing out apps on me, wtf @apple?!"
623498832,12/11/14 22:12,negative,0.665,Tue Dec 09 01:22:22 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498833,12/12/14 11:14,positive,0.6635,Tue Dec 09 01:22:23 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498838,12/12/14 12:11,positive,0.7016,Tue Dec 09 01:22:36 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498840,12/12/14 14:24,positive,0.3467,Tue Dec 09 01:22:54 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498842,12/12/14 11:13,positive,0.6635,Tue Dec 09 01:23:09 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498845,12/12/14 11:19,positive,0.6635,Tue Dec 09 01:23:11 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498853,12/11/14 18:47,negative,0.6595,Tue Dec 09 01:23:34 +0000 2014,5.42E+017,#AAPL OR @Apple,"Apple sux '@TeamCavuto: Protesters stage protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.'"
623498857,12/12/14 5:25,negative,0.5153,Tue Dec 09 01:24:02 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498863,12/12/14 2:36,negative,0.6827,Tue Dec 09 01:24:59 +0000 2014,5.42E+017,#AAPL OR @Apple,@TeamCavuto @Apple all they are doing now is alienating people. Blocking Federal Interstates need to be stopped too. Endangering lives.
623498867,12/12/14 22:13,negative,0.6658,Tue Dec 09 01:25:07 +0000 2014,5.42E+017,#AAPL OR @Apple,"@prettynumbers @TeamCavuto @Apple Also, Steve Jobs? Overrated. https://t.co/0Zu1Cga8kP"
623498871,12/12/14 20:46,negative,0.6804,Tue Dec 09 01:25:49 +0000 2014,5.42E+017,#AAPL OR @Apple,@eternalmuke wtf Siri step your game up @apple
623498872,12/12/14 14:43,negative,0.6643,Tue Dec 09 01:25:52 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498878,12/12/14 11:20,positive,0.6635,Tue Dec 09 01:26:22 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498880,12/12/14 19:56,negative,0.7113,Tue Dec 09 01:26:27 +0000 2014,5.42E+017,#AAPL OR @Apple,@TeamCavuto @Apple At this point it's not anger. It's simply a manifestation of stupid.
623498885,12/11/14 14:07,negative,1,Tue Dec 09 01:26:39 +0000 2014,5.42E+017,#AAPL OR @Apple,@SealsKevin @TeamCavuto @Apple Hopefully endangering their own lives!
623498886,12/12/14 16:15,negative,0.6932,Tue Dec 09 01:26:57 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498897,12/12/14 12:21,positive,0.6739,Tue Dec 09 01:28:30 +0000 2014,5.42E+017,#AAPL OR @Apple,@pambesteder @TeamCavuto @Apple well said
623498904,12/12/14 2:56,negative,0.7651,Tue Dec 09 01:31:00 +0000 2014,5.42E+017,#AAPL OR @Apple,I just got this charger like 2 weeks ago what the frick @apple
623498910,12/11/14 9:51,negative,1,Tue Dec 09 01:32:21 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @pambesteder: @TeamCavuto @Apple At this point it's not anger. It's simply a manifestation of stupid.
623498924,12/12/14 2:47,negative,0.6784,Tue Dec 09 01:37:06 +0000 2014,5.42E+017,#AAPL OR @Apple,@TeamCavuto @FairOaksTrader @Apple These actions are not helping their cause. #DemocratsWaronTruth
623498933,12/12/14 14:08,positive,0.6651,Tue Dec 09 01:40:29 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @Sjado: @Listen2Lena 3x bonus airmiles @Apple right now! #airmilesshops
623498941,12/11/14 20:06,negative,0.8055,Tue Dec 09 01:42:30 +0000 2014,5.42E+017,#AAPL OR @Apple,MY T-MOBILE / IPHONE NIGHTMARE http://t.co/Gs9wNwmawu #iPhone6 @BlackBerry @apple @TMobile http://t.co/YtoMvsJfVx
623498945,12/12/14 14:24,positive,0.5036,Tue Dec 09 01:45:53 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498947,12/11/14 22:27,negative,0.6577,Tue Dec 09 01:46:45 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498949,12/12/14 15:01,negative,0.4815,Tue Dec 09 01:48:42 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498954,12/12/14 20:48,negative,1,Tue Dec 09 01:51:55 +0000 2014,5.42E+017,#AAPL OR @Apple,@Apple fuck u n this weak ass iPhone
623498958,12/12/14 3:00,positive,0.6781,Tue Dec 09 01:56:41 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498961,12/12/14 3:09,negative,0.66,Tue Dec 09 01:57:49 +0000 2014,5.42E+017,#AAPL OR @Apple,cocky ass apple. i was talking bout da fruit. fuck you. @apple http://t.co/nxK3gcg7v0
623498963,12/12/14 14:28,positive,0.3457,Tue Dec 09 02:01:20 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498965,12/12/14 4:05,negative,1,Tue Dec 09 02:05:31 +0000 2014,5.42E+017,#AAPL OR @Apple,Lmfao RT @hellvcopter: cocky ass apple. i was talking bout da fruit. fuck you. @apple http://t.co/HjISNmx6aZ
623498966,12/12/14 22:00,positive,0.6825,Tue Dec 09 02:06:43 +0000 2014,5.42E+017,#AAPL OR @Apple,Leading Android fansite recommends Apple Inc iPad Air 2 as best tablet in ... http://t.co/RkGpcFlV7q #AAPL
623498968,12/12/14 3:47,negative,0.6888,Tue Dec 09 02:09:31 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498969,12/11/14 14:05,negative,1,Tue Dec 09 02:09:52 +0000 2014,5.42E+017,#AAPL OR @Apple,FUCK YOU @Apple
623498978,12/11/14 22:09,negative,0.665,Tue Dec 09 02:14:03 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498980,12/12/14 8:47,positive,0.6708,Tue Dec 09 02:14:40 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @schreier: It makes you smarter.  Elevate is @apple app of the year!  Congratulations @jessepickard and team.  http://t.co/r0cgmthoCC
623498981,12/12/14 14:28,positive,0.3457,Tue Dec 09 02:14:46 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498983,12/12/14 20:45,negative,0.6804,Tue Dec 09 02:15:16 +0000 2014,5.42E+017,#AAPL OR @Apple,Oh @espn your live streaming on @apple tv blows.
623498987,12/11/14 22:27,negative,0.6591,Tue Dec 09 02:18:23 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498991,12/12/14 4:58,negative,0.3512,Tue Dec 09 02:23:03 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623498993,12/12/14 21:27,negative,0.6876,Tue Dec 09 02:25:07 +0000 2014,5.42E+017,#AAPL OR @Apple,Why does my battery die so quick @apple
623499001,12/12/14 1:24,negative,1,Tue Dec 09 02:33:07 +0000 2014,5.42E+017,#AAPL OR @Apple,@Apple airplay sucks on Yosemite
623499003,12/12/14 15:50,negative,0.5094,Tue Dec 09 02:35:40 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499006,12/11/14 18:44,negative,1,Tue Dec 09 02:41:17 +0000 2014,5.42E+017,#AAPL OR @Apple,@ok_fatty @apple thanks 4 almost burning my house down
623499009,12/12/14 2:50,positive,0.657,Tue Dec 09 02:46:12 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499011,12/12/14 15:01,negative,1,Tue Dec 09 02:49:52 +0000 2014,5.42E+017,#AAPL OR @Apple,I seriously f-ing HATE this new version of @Apple iTunes. Spend HOURS trying to figure out how to synch w/o deleting everything.
623499012,12/12/14 19:41,negative,1,Tue Dec 09 02:53:47 +0000 2014,5.42E+017,#AAPL OR @Apple,@Apple!! What the heck??? My phone screen looks like it lost a battle with a windstorm! http://t.co/HcTgCIjxBS
623499013,12/12/14 2:58,positive,0.6665,Tue Dec 09 02:54:17 +0000 2014,5.42E+017,#AAPL OR @Apple,"Congrats @Apple I mean he wasn't using @googlehangouts_, right? #Apple #Google http://t.co/A3kHN5Hzk8"
623499018,12/12/14 21:34,negative,0.6884,Tue Dec 09 03:08:18 +0000 2014,5.42E+017,#AAPL OR @Apple,"@TeamCavuto @Rowdman53 @Apple It's democrat funded OWS &amp;paid protesters distraction from democrat failures ACA, Amnesty,taxes,debt,economy"
623499020,12/12/14 11:18,positive,0.6635,Tue Dec 09 03:13:30 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499023,12/12/14 21:25,negative,1,Tue Dec 09 03:20:21 +0000 2014,5.42E+017,#AAPL OR @Apple,Why does my phone suck so much @apple
623499027,12/12/14 21:36,negative,1,Tue Dec 09 03:23:04 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @animaItoes: Why does my phone suck so much @apple
623499028,12/12/14 8:54,negative,1,Tue Dec 09 03:28:27 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @animaItoes: Why does my phone suck so much @apple
623499029,12/12/14 9:14,negative,1,Tue Dec 09 03:31:41 +0000 2014,5.42E+017,#AAPL OR @Apple,@Apple fix addis' phone so we can text each other pls and thx
623499033,12/12/14 14:02,negative,1,Tue Dec 09 03:39:22 +0000 2014,5.42E+017,#AAPL OR @Apple,@Apple can you please make a charger that actually last
623499035,12/12/14 13:41,negative,0.7689,Tue Dec 09 03:49:00 +0000 2014,5.42E+017,#AAPL OR @Apple,"@arstechnica @joemullin Come on @Apple, @Google, et al.-get your STB together so we can bypass cable/satellite companies."
623499039,12/11/14 21:00,positive,0.6722,Tue Dec 09 04:02:18 +0000 2014,5.42E+017,#AAPL OR @Apple,@Windows And yet I somehow would rather have a MacBook Air.  @Apple
623499040,12/11/14 18:38,negative,1,Tue Dec 09 04:02:33 +0000 2014,5.42E+017,#AAPL OR @Apple,Ayyy my fourth phone charger this week broke today @apple fuck you
623499046,12/11/14 23:38,negative,1,Tue Dec 09 04:16:24 +0000 2014,5.42E+017,#AAPL OR @Apple,"So here's the deal, I'm taking this phone and beating the shit out of it. Fuck you @AppStore @Apple whatever your damn twitter is, Fuck You"
623499048,12/11/14 22:23,negative,1,Tue Dec 09 04:20:10 +0000 2014,5.42E+017,#AAPL OR @Apple,"iPhones are mad sensitive bro, if it's too cold, it dies even with a lot of battery left. If it's too hot, it shuts down as well SMFH @Apple"
623499051,12/12/14 1:24,negative,1,Tue Dec 09 04:35:31 +0000 2014,5.42E+017,#AAPL OR @Apple,#xcode #AAPL - source kit crash in swift - getting annoying now.
623499053,12/12/14 21:04,negative,1,Tue Dec 09 04:45:46 +0000 2014,5.42E+017,#AAPL OR @Apple,@Tyniaaaa_  FUCK @JColeNC  and @apple
623499054,12/12/14 11:19,negative,1,Tue Dec 09 04:46:10 +0000 2014,5.42E+017,#AAPL OR @Apple,Worst thing I ever did was update the software on my computer. This update is trash @apple
623499055,12/12/14 20:34,positive,0.497,Tue Dec 09 04:47:02 +0000 2014,5.42E+017,#AAPL OR @Apple,@SimplyYours_Joh @Tyniaaaa_ @JColeNC @Apple  yeah
623499063,12/11/14 23:31,negative,1,Tue Dec 09 05:01:02 +0000 2014,5.42E+017,#AAPL OR @Apple,so with ios8 u can delete a contact but its not actually deleted fml fuck u @apple
623499064,12/11/14 22:25,negative,1,Tue Dec 09 05:03:50 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @dbreeeezy_: so with ios8 u can delete a contact but its not actually deleted fml fuck u @apple
623499065,12/12/14 4:58,negative,0.3512,Tue Dec 09 05:07:08 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499066,12/12/14 13:42,negative,1,Tue Dec 09 05:20:33 +0000 2014,5.42E+017,#AAPL OR @Apple,@Apple my phone just died at 5% and I feel betrayed.
623499069,12/12/14 21:31,negative,1,Tue Dec 09 05:36:24 +0000 2014,5.42E+017,#AAPL OR @Apple,Dear @apple. Worst idea ever. Fix it. http://t.co/TSisv9EJhg
623499071,12/12/14 22:00,negative,0.674,Tue Dec 09 05:37:46 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @Jus_Trippy: i need new emojis , preferably some brown people an shxt like that @apple"
623499073,12/11/14 20:30,negative,1,Tue Dec 09 05:45:01 +0000 2014,5.42E+017,#AAPL OR @Apple,Hey @Apple what the hell is this hahaha http://t.co/r1Uspl8dHn
623499075,12/11/14 21:13,negative,1,Tue Dec 09 05:47:35 +0000 2014,5.42E+017,#AAPL OR @Apple,"My spellcheck makes me wanna stab somebody, that isn't the fuckin word I wanted to use @apple"
623499077,12/11/14 14:45,negative,0.6491,Tue Dec 09 05:56:59 +0000 2014,5.42E+017,#AAPL OR @Apple,"@Apple YH News China reminds Apple on need to support privacy, security in its products: Apple can have access...  http://t.co/hNuWafq0sI"
623499078,12/12/14 12:39,negative,1,Tue Dec 09 05:59:24 +0000 2014,5.42E+017,#AAPL OR @Apple,@angelicaxpham does it look like i fucking have 12 days @apple
623499084,12/12/14 2:23,negative,1,Tue Dec 09 06:34:22 +0000 2014,5.42E+017,#AAPL OR @Apple,@ganondaIf why is the quality so bad on these WEBCAM PICS EXCUSE ME @APPLE
623499086,12/12/14 9:30,positive,0.6581,Tue Dec 09 06:52:51 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @Jus_Trippy: i need new emojis , preferably some brown people an shxt like that @apple"
623499087,12/12/14 22:13,positive,0.6658,Tue Dec 09 06:55:30 +0000 2014,5.42E+017,#AAPL OR @Apple,Great @apple my phone number is so accurate http://t.co/vI4USr1tvy
623499088,12/12/14 21:47,negative,1,Tue Dec 09 06:58:01 +0000 2014,5.42E+017,#AAPL OR @Apple,@apple thanks for making the shittiest chargers
623499089,12/12/14 21:42,negative,1,Tue Dec 09 07:00:00 +0000 2014,5.42E+017,#AAPL OR @Apple,The hell does this mean @apple one day Skype won't let me login now I can't even open the app http://t.co/SegFVq5Mzx
623499094,12/12/14 1:40,negative,1,Tue Dec 09 07:08:02 +0000 2014,5.42E+017,#AAPL OR @Apple,These Damn @Apple Commercials Are Getting Worse and Worse
623499096,12/12/14 2:08,negative,1,Tue Dec 09 07:08:57 +0000 2014,5.42E+017,#AAPL OR @Apple,"No, @Apple, don't 'remind me tomorrow'. Just f'ing TELL ME what the updates you want to install actually ARE."
623499100,12/12/14 21:42,positive,0.6513,Tue Dec 09 07:27:01 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
623499101,12/12/14 12:18,negative,1,Tue Dec 09 07:30:46 +0000 2014,5.42E+017,#AAPL OR @Apple,Congrats @apple on making an iPhone recording DRM protected so we can't play it anywhere we want #fail
623499103,12/11/14 14:54,negative,1,Tue Dec 09 07:42:30 +0000 2014,5.42E+017,#AAPL OR @Apple,Danger* but ok @Apple wanna fuck with me
623499105,12/11/14 18:42,negative,1,Tue Dec 09 07:58:58 +0000 2014,5.42E+017,#AAPL OR @Apple,my iphone6 plus is impossible to hold without a cover it slides out if my hand #apple #iphone @apple
623499106,12/11/14 20:59,positive,1,Tue Dec 09 08:03:31 +0000 2014,5.42E+017,#AAPL OR @Apple,Just used Apple Pay for the first time thanks @apple
623499107,12/12/14 9:31,negative,1,Tue Dec 09 08:15:51 +0000 2014,5.42E+017,#AAPL OR @Apple,@apple #ios8 The lack of true keyboard integration is KILLING me! Half-assed implementations aren't solutions!
623499109,12/12/14 5:25,negative,0.6537,Tue Dec 09 08:43:10 +0000 2014,5.42E+017,#AAPL OR @Apple,"RT @Jus_Trippy: i need new emojis , preferably some brown people an shxt like that @apple"
623499112,,positive,0.8501,Tue Dec 09 09:01:25 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
623499113,12/12/14 13:43,positive,1,Tue Dec 09 09:03:00 +0000 2014,5.42E+017,#AAPL OR @Apple,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
623499118,12/12/14 19:38,negative,0.691,Tue Dec 09 10:22:24 +0000 2014,5.42E+017,#AAPL OR @Apple,Best apps 2014 it seems. What's wrong with @apple? http://t.co/fhdU46pFZh
623499123,,positive,0.8106,Tue Dec 09 11:00:07 +0000 2014,5.42E+017,#AAPL OR @Apple,@windows How can #Microsoft compete with @Apple if  they are so slow in giving most demanded data toggler shortcut #BigDreamsButSmallAct
623499125,12/12/14 1:46,negative,1,Tue Dec 09 11:05:59 +0000 2014,5.42E+017,#AAPL OR @Apple,"Here we go again wit this 'waiting for items to copy' shit on iTunes, y'all pissing me off @Apple"
623499130,12/11/14 22:25,negative,1,Tue Dec 09 11:23:28 +0000 2014,5.42E+017,#AAPL OR @Apple,How is my battery already 83% within 15 minutes of usage. Fix up @apple
623499133,12/12/14 21:36,positive,0.6884,Tue Dec 09 11:45:04 +0000 2014,5.42E+017,#AAPL OR @Apple,#AAPL:PM Abe says Apple to build big R&amp;D center in Japan: media...http://t.co/DeavV9AYMk
623499134,12/12/14 13:37,negative,1,Tue Dec 09 11:47:56 +0000 2014,5.42E+017,#AAPL OR @Apple,@ohaiigloria @hahahamark @apple explain yourselves
623499136,12/12/14 2:54,positive,0.6781,Tue Dec 09 11:50:55 +0000 2014,5.42E+017,#AAPL OR @Apple,"#apple earns more #profit in on quarter than #amazon has earned in its lifetime.
@amazon
@Apple
@WoWFactz
@Dessytech http://t.co/s38mbqkChT"
623499137,12/11/14 20:56,positive,1,Tue Dec 09 11:50:56 +0000 2014,5.42E+017,#AAPL OR @Apple,"#apple earns more #profit in on quarter than #amazon has earned in its lifetime.
Amazon
@apple
WoW Facts... http://t.co/9BPay5nh8G"
623499140,12/12/14 11:14,negative,1,Tue Dec 09 11:52:12 +0000 2014,5.42E+017,#AAPL OR @Apple,@apple#ipad #irig  For the price to connect my guitar I could buy a real amp loud enough to perform! #ripoff
623499142,12/12/14 21:27,positive,0.6876,Tue Dec 09 11:54:37 +0000 2014,5.42E+017,#AAPL OR @Apple,"#apple earns more #profit in on quarter than #amazon has earned in its lifetime.
@amazon
@Apple
@WoWFactz
@Dessytech http://t.co/xXSdVqBdbI"
